0.6923902034759521,0
0.7054202556610107,0
0.7169685363769531,0
0.7290587425231934,0
0.7383763790130615,0
0.7493913173675537,0
0.7587878704071045,0
0.7667491436004639,0
0.7762188911437988,0
0.7857191562652588,0
0.7944598197937012,347.0
0.8037614822387695,347.0
0.8154551982879639,347.0
0.8269071578979492,347.0
0.8375780582427979,347.0
0.8475911617279053,347.0
0.8566231727600098,347.0
0.8661513328552246,347.0
0.8766989707946777,347.0
0.8875064849853516,347.0
0.8962447643280029,347.0
0.9053020477294922,347.0
0.9158139228820801,347.0
0.9259264469146729,347.0
0.936290979385376,347.0
0.9482941627502441,347.0
0.9579331874847412,451.0
0.9707245826721191,451.0
0.9810683727264404,451.0
0.9907429218292236,451.0
1.002317190170288,451.0
1.0144398212432861,451.0
1.024944543838501,451.0
1.0356693267822266,451.0
1.0459015369415283,451.0
1.057129144668579,451.0
1.068551778793335,451.0
1.078000783920288,451.0
1.0907061100006104,451.0
1.329735517501831,451.0
1.3394043445587158,451.0
1.3513696193695068,451.0
1.36346435546875,347.0
1.3775966167449951,347.0
1.3904321193695068,347.0
1.4041805267333984,347.0
1.419642686843872,347.0
1.4323663711547852,347.0
1.445185661315918,347.0
1.4593651294708252,347.0
1.4742374420166016,347.0
1.4863224029541016,347.0
1.5004148483276367,347.0
1.514519214630127,347.0
1.526573657989502,347.0
1.5391409397125244,347.0
1.6733958721160889,347.0
1.6888813972473145,347.0
1.7017035484313965,451.0
1.714836835861206,451.0
1.7298014163970947,451.0
1.7456555366516113,451.0
1.757575273513794,451.0
1.7727348804473877,451.0
1.784236192703247,451.0
1.7986047267913818,451.0
1.8138885498046875,451.0
1.8297269344329834,451.0
1.8461318016052246,451.0
1.8570926189422607,451.0
1.86808180809021,451.0
2.0512630939483643,451.0
2.0635969638824463,451.0
2.0772054195404053,451.0
2.0921378135681152,347.0
2.1047966480255127,347.0
2.117436408996582,347.0
2.13303279876709,347.0
2.1472203731536865,347.0
2.1627211570739746,347.0
2.1745047569274902,347.0
2.1880221366882324,347.0
2.200122594833374,347.0
2.2120208740234375,347.0
2.22757887840271,347.0
2.240220546722412,347.0
2.2533669471740723,347.0
2.2654242515563965,347.0
2.281981945037842,347.0
2.2934603691101074,347.0
2.3048641681671143,451.0
2.317267894744873,451.0
2.329955577850342,451.0
2.3431453704833984,451.0
2.3569726943969727,451.0
2.3733763694763184,451.0
2.3834047317504883,451.0
2.394195079803467,451.0
2.4045796394348145,451.0
2.4157941341400146,451.0
2.426957607269287,451.0
2.435335159301758,451.0
2.447854518890381,451.0
2.905364990234375,451.0
2.9275901317596436,451.0
3.135695457458496,451.0
3.4739248752593994,347.0
3.484957695007324,347.0
3.9299097061157227,347.0
4.042695999145508,347.0
4.0558202266693115,347.0
4.080798864364624,347.0
4.092194080352783,347.0
4.101248264312744,347.0
4.110851287841797,347.0
4.123240947723389,347.0
4.1341400146484375,347.0
4.145090818405151,347.0
4.15444016456604,347.0
4.1629557609558105,347.0
4.1724467277526855,347.0
4.183528184890747,347.0
4.19506573677063,451.0
4.206740856170654,451.0
4.216954708099365,451.0
4.227207660675049,451.0
4.240198373794556,451.0
4.253195285797119,451.0
4.2637779712677,451.0
4.274358749389648,451.0
4.286826133728027,451.0
4.2984068393707275,451.0
4.308109760284424,451.0
4.320064544677734,451.0
4.332786321640015,451.0
4.342471122741699,451.0
4.353140592575073,451.0
4.365809679031372,451.0
4.37666392326355,347.0
4.386366367340088,347.0
4.398808240890503,347.0
4.410375595092773,347.0
4.420899391174316,347.0
4.431977272033691,347.0
4.444068431854248,347.0
4.4549949169158936,347.0
4.4654929637908936,347.0
4.476715087890625,347.0
4.487652778625488,347.0
4.497324228286743,347.0
4.509340286254883,347.0
4.520015478134155,347.0
4.529107332229614,347.0
4.5449981689453125,347.0
4.557904481887817,451.0
4.567872524261475,451.0
4.5801637172698975,451.0
4.592912197113037,451.0
4.604520559310913,451.0
4.6151862144470215,451.0
4.636770486831665,451.0
4.882765054702759,451.0
4.892185926437378,451.0
4.9038403034210205,451.0
4.917607069015503,451.0
4.933229923248291,451.0
4.94525146484375,451.0
4.95924711227417,451.0
4.970545291900635,451.0
4.984246730804443,451.0
5.002865791320801,347.0
